jztqardote,"['hand-over-mouth', 'grinning-cat']"
pvzbceawql,"['slight-smile', 'confused', 'flag-white']"
gzbdwwlvxj,"['smile-halo', 'poo']"
xajjmcktug,"['grinning-squinting-eyes', 'kissing']"
vdrgaljjqz,"['money-lover', 'heart-eyes-cat']"
wnvcvzxjfu,"['slightly-frowning', 'shushing']"
wllfloksbe,"['winking-tongue', 'astonished']"
gmzutsdfeu,"['licking-lips', 'tired']"
utiemzylwv,"['smile-halo', 'mouthless']"
mciyxcmrmj,"['grinning-closed-eyes', 'money-lover']"
uhbiaqwait,"['sad-relieved', 'baby']"
bmkydrrwkk,"['licking-lips', 'alien']"
zlxcgqwhav,"['sad-cat', 'grinning-squinting-eyes']"
sarvzemetj,"['grinning', 'smiling']"
erulwziyfg,"['grinning-sweat', 'demon-smiling']"
rzgdcknvhs,"['hugging', 'flushed']"
qjjnsxmaic,"['smiling', 'grinning-cat']"
rrraaoqrji,"['new-moon', 'slightly-frowning', 'flag-germany']"
isackkvhrz,"['cowboy', 'partying']"
xgvrluvqvu,"['happy-cat', 'zipper-mouth']"
ihpdvmgirz,"['confounded', 'demon-angry']"
avvbqxelnu,"['jack-o-lantern', 'cursing']"
enddlobfzu,"['shushing', 'tired']"
nddbkiputp,"['pleading', 'alien']"
wwdrliweit,"['anxious', 'angry']"
rxyxefhyql,"['nauseated', 'scowl', 'middle-finger']"
mbphbwynri,"['tired', 'lying']"
rmkywqzbew,"['tongue', 'blushing']"
zhqcjvpdbu,"['anxious', 'ROFL']"
anuhvmccmh,"['surprised', 'scowl']"
ddnogbwzkd,"['angry-cat', 'worried', 'flag-brazil']"
qitcdhcvcd,"['sad-relieved', 'cursing', 'candle']"
ikxladhwnv,"['ogre', 'neutral']"
xrzaqjxyih,"['sleepy', 'hand-over-mouth']"
rrancatsto,"['confused', 'demon-angry', 'ok-hand']"
sqkfdqkvcr,"['monocle', 'confounded', 'vulcan-salute']"
eetarpetrn,"['baby', 'robot']"
tynfpbepsc,"['ogre', 'fearful']"
zialergjat,"['new-moon', 'horrified']"
qppakpgfyg,"['blushing', 'ROFL']"
yobagznepv,"['persevering', 'steam-from-nose']"
nwqxthcojq,"['slight-smile', 'demon-angry']"
polwncpnln,"['clown', 'expressionless']"
xriedstrmn,"['pensive', 'upside-down']"
bboyosjuxi,"['frowning', 'beaming-closed-eyes']"
wadsarruwq,"['med-mask', 'pensive']"
zzhzzprmoy,"['thermometer', 'steam-from-nose']"
znlebxvkcf,"['sleepy', 'surprised']"
gstowllmaw,"['astonished', 'drooling', 'glasses']"
vrtlnuqrxq,"['expressionless', 'heart-eyes-cat']"
swujwxjzfs,"['skull', 'laughing-cat', 'flexed-biceps']"
nkatjyeyth,"['beaming-closed-eyes', 'rolling-eyes']"
eqzywikqxs,"['horrified', 'relieved']"
swnqvclkun,"['expressionless', 'confused']"
zagfxzznee,"['thermometer', 'robot']"
mmnmnvuwsy,"['grinning-big-eyes', 'neutral']"
yfpubxluyu,"['pensive', 'grinning-sweat']"
cjdtocltgq,"['smile-halo', 'angry-cat']"
zcficvxtju,"['flushed', 'disappointed', 'flag-japan']"
yzkvnlfcjh,"['anxious', 'surprised']"
tjnjetyeas,"['cursing', 'angry', 'fist-bump']"
bhzyzkwane,"['confounded', 'lying']"
wzpcijegsc,"['drooling', 'surprised']"
nnxwsowcrq,"['horrified-cat', 'smile-halo']"
tejcymmyoj,"['sad-relieved', 'sunglasses']"
ypjaempkob,"['neutral', 'sleeping']"
khsnhfcrwd,"['kissing-blushing', 'kissing-cat']"
tgzipgqtpv,"['shushing', 'expressionless']"
qkcpgnkoam,"['astonished', 'kissing-blushing']"
kiatgaqeif,"['smile-halo', 'full-moon']"
hhtxvvvoib,"['neutral', 'ROFL', 'call-me-hand']"
gzcffpxccx,"['blushing', 'grinning-big-eyes']"
lekhgpveuf,"['vomiting', 'kissing-blushing', 'cigarette']"
nwmjedvoqd,"['full-moon', 'disappointed']"
eanbjbobfl,"['flushed', 'cold-sweat']"
btmkrznaev,"['beaming-closed-eyes', 'neutral']"
mwkuntvxgt,"['woozy', 'unamused']"
ggwanzbyca,"['med-mask', 'stars-eyes']"
sigqrjzjgv,"['flushed', 'new-moon']"
epelgpkvho,"['confused', 'mouthless']"
ylpgbyugsu,"['in-tears', 'hand-over-mouth']"
gwihfxqtgi,"['flushed', 'clown']"
mskriosiev,"['drooling', 'laughing-cat', 'vulcan-salute']"
kijhxxmgxf,"['full-moon', 'confounded']"
rjjvjughuu,"['anguished', 'in-tears']"
wbjvihdryt,"['steam-from-nose', 'confused']"
tcvmezeeik,"['poo', 'winking']"
yshjfkplqn,"['tongue', 'sneezing']"
aryocyafnt,"['unamused', 'kissing-cat']"
szsuwyswjx,"['disappointed', 'cold-sweat']"
yeuugsxhye,"['dizzy', 'disappointed']"
rutxyxexkw,"['anxious', 'demon-angry']"
jdnklkpahc,"['grinning', 'smiling-three-hearts']"
vcdwklrojg,"['tears-of-joy', 'grinning']"
strhcwiyon,"['cold', 'slight-smile']"
fbhmiltjdv,"['laughing-cat', 'neutral']"
jybibsbowd,"['lying', 'smiling']"
poundvqsxt,"['sleepy', 'surprised']"
ohmilkpifm,"['horrified', 'kissing', 'ribbon']"
dlmxkrzchz,"['sneezing', 'mouthless', 'thumbs-up']"
tzsvznzanj,"['persevering', 'smirking-cat', 'flag-white']"
vnewwzivyb,"['money-lover', 'angry-cat']"
bfdntdhesk,"['robot', 'med-mask']"
inxdxbthsc,"['fearful', 'smirking-cat']"
otgdxipkae,"['grinning-big-eyes', 'sunglasses']"
gaonftebsg,"['sleepy', 'hand-over-mouth']"
azbcxnsjne,"['scowl', 'mouthless']"
szmbfswpsd,"['smiling-three-hearts', 'tongue']"
qkmxsuogxt,"['worried', 'jack-o-lantern']"
sequeklodj,"['sleeping', 'smirk']"
xfthapowbi,"['grinning-squinting-eyes', 'drooling']"
jklifrzeuz,"['smiling-three-hearts', 'unamused']"
bohzeihtua,"['alien', 'stars-eyes']"
kbaibieaqv,"['thermometer', 'smile-halo']"
xontbumbcu,"['beaming-closed-eyes', 'unamused']"
fjwlpevlkw,"['hearts-eyes', 'beaming-closed-eyes']"
dpmhidfovf,"['anxious', 'sneezing']"
mjszzwvmdc,"['sun', 'confounded']"
ihyzioxvhe,"['expressionless', 'kissing-closed-eyes']"
kaenekacbh,"['smirk', 'rolling-eyes']"
zajjeuqlyx,"['demon-angry', 'skull']"
baovdstvuv,"['kissing-blushing', 'upside-down']"
hiayrukptz,"['anguished', 'thinking']"
wbqjevqdbk,"['winking', 'anxious']"
qcfdeionuo,"['new-moon', 'squinting-tongue', 'flag-united-kingdoms']"
gwsgbzuuyu,"['exploding', 'grinning-big-eyes']"
nypvyyiasz,"['monocle', 'sun']"
gjatrtdytn,"['robot', 'fearful']"
ssgpdvfrra,"['skull', 'slightly-frowning']"
ucwamjnoml,"['smirk', 'open-mouth']"
wdtfxnivtn,"['expressionless', 'stars-eyes']"
dvunbedarm,"['dizzy', 'slight-smile', 'flag-japan']"
qfrwhpxhyg,"['expressionless', 'jack-o-lantern']"
rwgbxjcgnp,"['exploding', 'crazy']"
gnfaiahqks,"['kissing-blushing', 'smiling']"
efetqhkmqq,"['zipper-mouth', 'crying']"
navbcusypi,"['horrified', 'grimacing']"
uznnyureoh,"['woozy', 'tears-of-joy']"
prfilyemoc,"['surprised', 'confounded']"
nluoxopkkv,"['demon-angry', 'med-mask']"
nryhqpfjcr,"['extremely-angry', 'persevering']"
ioxqvxcqon,"['anxious', 'winking']"
svbblrvpxr,"['full-moon', 'extremely-angry']"
pktidxopmw,"['sunglasses', 'crazy', 'victory-hand']"
aczaqeodzr,"['cursing', 'sad-relieved']"
ysgfixwzif,"['horrified', 'cursing']"
hfjaggflfu,"['woozy', 'demon-angry']"
mzqtvyzlav,"['smirk', 'crazy']"
nhcmacdean,"['shushing', 'robot']"
ussamzosjp,"['flushed', 'sneezing', 'flag-united-states']"
xeflksrnkn,"['pensive', 'fearful']"
toruynxdov,"['crying', 'cold-sweat', 'flag-european-union']"
efwqqwawuc,"['tongue', 'cursing']"
beapfnopeu,"['new-moon', 'angry-cat']"
jsjeukllia,"['woozy', 'kissing']"
wueixxohcs,"['pleading', 'skull']"
byafbspxqz,"['grinning', 'cold-sweat']"
lcucrdjjow,"['smirking-cat', 'med-mask']"
gaumrthikb,"['angry-cat', 'ROFL']"
aagjmcqlzs,"['sad-cat', 'blushing']"
hmuvkmikuj,"['money-lover', 'unamused', 'flag-spain']"
jflnnvjaxg,"['happy-cat', 'blushing']"
nyxgdkueca,"['thinking', 'horrified-cat']"
ufzozxlbxe,"['cold', 'pensive']"
hvfjmhiqvk,"['angry-cat', 'kissing-cat']"
fontwtsrfg,"['horrified', 'anxious']"
tmhipptsov,"['laughing-cat', 'kissing']"
yroioowhhg,"['expressionless', 'mouthless']"
jtzxbrpkwh,"['angry-cat', 'pleading']"
cywoklghzs,"['med-mask', 'lying']"
wsvaaugmno,"['partying', 'sneezing']"
lcnpxpcapi,"['poo', 'sleepy']"
sxithxmlvq,"['baby', 'money-lover']"
fcexnqdxif,"['open-mouth', 'demon-angry']"
cbmmqnscjs,"['vomiting', 'monocle']"
myljkguvye,"['confounded', 'nauseated']"
mcskxlvyda,"['money-lover', 'alien']"
ziuhnldnkt,"['rolling-eyes', 'demon-smiling']"
niiocrmpqb,"['ROFL', 'fearful']"
qlpwwjlwdi,"['confused', 'med-mask']"
xcsqnjbbfn,"['flushed', 'smirk']"
zeggvaoxla,"['licking-lips', 'tired']"
gnnrcqlrzr,"['grinning-sweat', 'tongue', 'popcorn']"
zfpmifyiph,"['happy-cat', 'baby']"
nrvbfgtyzl,"['hearts-eyes', 'woozy']"
eqammtgctc,"['relieved', 'nauseated']"
ilwsytronr,"['money-lover', 'pensive']"
kiwpoixwqs,"['sad-cat', 'nauseated']"
qntoefqffd,"['tongue', 'frowning', 'crown']"
xsgcltvjzg,"['thinking', 'horrified']"
bjkkpemvzh,"['poo', 'demon-angry']"
pselvxzikt,"['thermometer', 'cowboy']"
zfixztpqqu,"['steam-from-nose', 'tired']"
pdkzcsrofr,"['anxious', 'woozy']"
aexkarfipx,"['confused', 'blushing', 'call-me-hand']"
nzmruhbxou,"['pleading', 'winking-tongue']"
eqneyqavgu,"['smiling', 'extremely-angry']"
wlpogjlnnw,"['pensive', 'clown']"
rltfzstaei,"['sunglasses', 'in-tears']"
tzhvmiplbf,"['expressionless', 'slight-smile']"
goblybpced,"['open-mouth', 'cursing']"
odfphapifc,"['anguished', 'tears-of-joy']"
vwirssiune,"['squinting-tongue', 'monocle']"
nzppqrgaoc,"['anguished', 'winking-tongue', 'fist-bump']"
qntwpwiyfb,"['sunglasses', 'poo']"
neblbwcwsy,"['worried', 'grinning-big-eyes']"
mkwuqfgcge,"['sleeping', 'demon-angry']"
boffukmhvg,"['sad-relieved', 'grimacing']"
dlrkzqcmbx,"['horrified', 'sad-cat']"
xsurvjmdhj,"['kissing', 'zipper-mouth']"
qczplvpfxu,"['demon-angry', 'thermometer']"
nfxcdumepm,"['beaming-closed-eyes', 'upside-down']"
ibdbangxll,"['ROFL', 'steam-from-nose']"
vvgvsdkthk,"['slight-smile', 'zipper-mouth', 'flag-united-kingdoms']"
nmfnmsdzdf,"['baby', 'raised-eyebrow', 'middle-finger']"
qsmhnwndbn,"['tongue', 'fearful']"
nfqgtkwqyl,"['kissing-cat', 'scowl']"
ffdyxvbind,"['upside-down', 'mouthless']"
csnsgunozx,"['confounded', 'winking']"
tcmfjvwvme,"['licking-lips', 'astonished']"
nrhspfundu,"['pleading', 'grimacing']"
uvffjbnnsu,"['confounded', 'frowning']"
ravlcwkoad,"['surprised', 'blushing']"
zfawucayhr,"['raised-eyebrow', 'grinning-big-eyes']"
jfwwhvexxa,"['neutral', 'sleepy']"
untyafutlq,"['anxious', 'shushing', 'ribbon']"
bixvtqcknc,"['partying', 'crazy', 'vulcan-salute']"
dqwvmwwbri,"['tears-of-joy', 'kissing']"
oizondzbsl,"['sleepy', 'smiling']"
dvjsloxtcq,"['jack-o-lantern', 'surprised']"
tlapklwukh,"['crazy', 'slight-smile']"
uwfdgfsqyw,"['mouthless', 'blushing']"
aqppeljhuf,"['poo', 'anguished']"
zrwznltylh,"['smirk', 'stars-eyes']"
oacvjubaui,"['heart-eyes-cat', 'kissing-cat']"
iiscsobddf,"['angry', 'smile-halo']"
xoiiwdvfoi,"['neutral', 'confused']"
qpgljirjjt,"['hot', 'confused', 'flag-canada']"
balvasrhez,"['mouthless', 'angry-cat']"
uscyuocwki,"['exploding', 'head-hurt']"
zcsuywwnlc,"['exploding', 'partying']"
drqndcndej,"['slight-smile', 'thinking']"
igvkplfcqt,"['med-mask', 'crying']"
fpfjbafxkf,"['clown', 'jack-o-lantern', 'victory-hand']"
qrwgegmdhm,"['sad-cat', 'smile-halo']"
hfgcantyxm,"['upside-down', 'alien']"
lpffawsnif,"['dizzy', 'pleading']"
nnzsmhimrs,"['hugging', 'ogre', 'goggles']"
azvpxiwrcn,"['monocle', 'grinning']"
xcpjojzjhq,"['smiling', 'baby']"
wxphtdtkij,"['jack-o-lantern', 'woozy']"
fwzrzfggsw,"['tongue', 'shushing']"
mxlhmtuzvz,"['jack-o-lantern', 'sunglasses']"
sgmujmrrsa,"['dizzy', 'grimacing']"
dnuqoavilw,"['crazy', 'anguished']"
hwatfmbtxu,"['horrified', 'mouthless', 'umbrella']"
fhwbvvanrv,"['squinting-tongue', 'blushing']"
ubasspqiqv,"['anxious', 'flushed']"
diceogitju,"['disappointed', 'clown']"
rjnfcwgeiv,"['kissing-cat', 'robot']"
mbnfpakfcj,"['zipper-mouth', 'skull']"
bhlsgyyomw,"['angry', 'partying']"
thpivbblvo,"['tears-of-joy', 'new-moon']"
fyhhvoevso,"['mouthless', 'unamused']"
bacakvwceh,"['robot', 'smirking-cat']"
dzaniaidca,"['smiling', 'anguished']"
fhrrdzqpkx,"['jack-o-lantern', 'stars-eyes', 'popcorn']"
swnxgynbvg,"['grinning-big-eyes', 'robot']"
nmlnnqjycb,"['smirk', 'winking-tongue']"
gnpktkddhh,"['stars-eyes', 'monocle']"
kfoebcduyw,"['zipper-mouth', 'winking']"
ctbkiqoxlc,"['grinning-big-eyes', 'anxious']"
ciksdxjkhh,"['sad-relieved', 'kissing']"
hdgmygzaqj,"['crying', 'kissing-heart']"
hrpivwpoxw,"['grinning-cat', 'anguished']"
uhcpkquheq,"['baby', 'vomiting']"
bxmvoatsqh,"['grimacing', 'cowboy']"
ijcgauxzmq,"['angry-cat', 'blushing', 'popcorn']"
prkvkggqrp,"['winking-tongue', 'astonished', 'flag-china']"
ogqyglowvi,"['tears-of-joy', 'disappointed']"
vzimayoudx,"['angry-cat', 'mouthless']"
kvazdiguvb,"['grimacing', 'angry-cat']"
wddpbbbsdo,"['grinning', 'tongue']"
logqnzkvvi,"['ogre', 'hot', 'flag-turkey']"
nzwnzzktfk,"['open-mouth', 'astonished']"
gmjhymrajr,"['pleading', 'grinning-sweat']"
mecnsgylrh,"['crying', 'unamused', 'fist-bump']"
odybftnnoy,"['tongue', 'grinning']"
nplvuqwoyo,"['jack-o-lantern', 'heart-eyes-cat']"
fmpkevinmq,"['tongue', 'ROFL', 'flag-turkey']"
ifkeigqeot,"['kissing-cat', 'kissing-heart']"
yklmvsuvkz,"['open-mouth', 'head-hurt']"
czmjnkpiuk,"['hugging', 'cold', 'flag-canada']"
qcbxltkpje,"['kissing-blushing', 'cursing']"
ughtxmrkmc,"['thinking', 'head-hurt', 'umbrella']"
frfjjroykj,"['mouthless', 'crazy']"
qagxcdalen,"['worried', 'rolling-eyes']"
ynnmisegln,"['grinning-squinting-eyes', 'demon-smiling', 'cup-with-straw']"
oizstgtufq,"['med-mask', 'horrified-cat']"
rjzvjrbwin,"['shushing', 'in-tears']"
ngfwsdfoas,"['smiling', 'grimacing']"
psoxeoigyf,"['smirking-cat', 'sun']"
ctlfgbgdwy,"['robot', 'full-moon']"
enzjeqtzga,"['hugging', 'mouthless']"
vulrmgcbja,"['heart-eyes-cat', 'drooling']"
uwtemdzhau,"['extremely-angry', 'horrified']"
fkpcmxyapd,"['ogre', 'extremely-angry']"
yuozwjxexo,"['grinning-sweat', 'robot']"
hywvwcbwlm,"['raised-eyebrow', 'full-moon']"
ljyglvgopf,"['smiling', 'hot', 'umbrella']"
qhzflcpxes,"['in-tears', 'fearful', 'glasses']"
zwxuykihgz,"['fearful', 'sneezing']"
kckalqvgob,"['kissing-cat', 'zipper-mouth', 'ribbon']"
cjdcoaphnb,"['angry-cat', 'flushed']"
wokhdcwmpm,"['smirk', 'slight-smile']"
fiiqfwfqvw,"['tears-of-joy', 'full-moon']"
jxkxooebuc,"['robot', 'confounded', 'goggles']"
teqlnxqjrs,"['smile-halo', 'shushing']"
szclmufprh,"['open-mouth', 'lying']"
txipdyedws,"['disappointed', 'jack-o-lantern']"
glyaagitxy,"['anxious', 'happy-cat']"
vwrparmbpb,"['persevering', 'sad-cat', 'flag-japan']"
cmffhmabuo,"['grinning-cat', 'crying', 'hat']"
eaqztpbvpv,"['dizzy', 'beaming-closed-eyes']"
nuitonytoa,"['partying', 'grinning-cat']"
gcpxewygut,"['monocle', 'smiling-three-hearts']"
wzvncbuioy,"['anxious', 'raised-eyebrow']"
vztrejxkah,"['stars-eyes', 'smirk']"
cuiaehpgve,"['anxious', 'alien']"
iqdhlottrs,"['demon-angry', 'angry-cat']"
unsuzfzkqp,"['winking-tongue', 'ROFL']"
ljygonxryj,"['grinning-sweat', 'grinning-closed-eyes']"
ipomkgxwoh,"['monocle', 'confounded']"
xkdewwtkbb,"['hearts-eyes', 'nauseated', 'flag-united-states']"
lpepimwtkq,"['sad-relieved', 'tired']"
ekpzjyzueh,"['cowboy', 'horrified']"
qrlsmjsbjs,"['angry-cat', 'winking']"
pnravvjuwg,"['astonished', 'licking-lips']"
vvfiyfmlfi,"['pensive', 'tears-of-joy']"
aycytfzsvu,"['grinning-closed-eyes', 'cursing', 'popcorn']"
zkkpdsozyy,"['sneezing', 'blushing']"
ivgexjdwlb,"['sunglasses', 'cowboy']"
qpmunduojd,"['robot', 'confounded']"
drurxitjqs,"['head-hurt', 'crazy']"
ejrhwmqajf,"['sneezing', 'hot']"
zvmrkkmawr,"['flushed', 'demon-smiling']"
prgeevxmzf,"['happy-cat', 'relieved']"
ccekkoutpd,"['partying', 'horrified-cat']"
vxawvxigvc,"['anxious', 'heart-eyes-cat']"
hlfelhltfl,"['ogre', 'beaming-closed-eyes']"
tccayjwdfd,"['hugging', 'nauseated', 'flag-spain']"
pvfzbmnaue,"['pleading', 'stars-eyes']"
pyaqlpdixs,"['rolling-eyes', 'open-mouth']"
gvdnyibghx,"['hearts-eyes', 'crying']"
nnmewlrgvz,"['ogre', 'frowning']"
acavaasvms,"['sun', 'full-moon']"
smxidyelld,"['scowl', 'head-hurt']"
hbibjosopm,"['licking-lips', 'frowning']"
seigfeqwuk,"['woozy', 'crying']"
fuicauyvcz,"['sad-cat', 'full-moon']"
hlkncawnfy,"['sleeping', 'scowl']"
gwosimdxci,"['hugging', 'slight-smile']"
bxdpmgkckl,"['woozy', 'cold']"
thnveypnpx,"['sun', 'jack-o-lantern']"
wyiwgbqtsm,"['kissing', 'in-tears']"
abyyclqgbv,"['pleading', 'happy-cat']"
tfkxmbbtpo,"['clown', 'confounded']"
wsgizwvpld,"['alien', 'angry-cat', 'call-me-hand']"
nitmbqoxat,"['kissing-heart', 'woozy']"
khbdpygyyb,"['disappointed', 'steam-from-nose']"
carfdtmbuy,"['horrified', 'smirking-cat']"
qlzytrovcs,"['anguished', 'horrified']"
bmuqagjxud,"['licking-lips', 'head-hurt']"
ujdbyjjndn,"['confused', 'tired']"
vxvhvfgxgq,"['stars-eyes', 'sleeping']"
tiqwxvyjne,"['kissing-cat', 'tired', 'flag-white']"
wtokpgyhgq,"['shushing', 'astonished']"
apclvyvwac,"['cowboy', 'angry-cat']"
mwbrhlwjpn,"['hot', 'mouthless', 'flag-united-kingdoms']"
ccqueojwsa,"['flushed', 'sad-cat']"
nlyrvkfebm,"['new-moon', 'skull', 'ok-hand']"
afrrhuajsb,"['crying', 'extremely-angry']"
oyhtndatne,"['stars-eyes', 'hugging']"
elipifnwtl,"['cowboy', 'persevering']"
fwhooiexcq,"['happy-cat', 'kissing-heart']"
ozbydwjmng,"['hearts-eyes', 'sad-cat']"
uhxnvdwjkw,"['laughing-cat', 'beaming-closed-eyes']"
xeingyppmh,"['surprised', 'licking-lips']"
ypcfrcfmqr,"['in-tears', 'grinning-big-eyes']"
gliwlkycwi,"['full-moon', 'thermometer']"
loquqrcqgb,"['horrified', 'sleepy']"
hbyetafgnz,"['open-mouth', 'vomiting']"
gwcibwonws,"['mouthless', 'tongue']"
xsbgynsbmc,"['unamused', 'kissing-heart']"
gvvxwunsno,"['monocle', 'licking-lips']"
xigcbvqiye,"['robot', 'anxious']"
mjlwyhisup,"['anxious', 'sad-cat']"
pvhfnzonha,"['laughing-cat', 'med-mask']"
iivnpgisbm,"['hugging', 'cowboy']"
nsuqxfksey,"['grinning-squinting-eyes', 'robot']"
mquxhoacnr,"['pleading', 'persevering']"
knckmyvexd,"['scowl', 'blushing']"
vttgldoawc,"['weary', 'winking']"
pyjaniwfhf,"['kissing-cat', 'in-tears', 'candle']"
gwbnzmwvix,"['pleading', 'horrified']"
kcwfhvoobd,"['frowning', 'kissing', 'waving-hand']"
szqccegiwd,"['cold-sweat', 'hot']"
ainujnqrtm,"['lying', 'horrified']"
vgbbzezewt,"['thinking', 'hearts-eyes']"
gmrouqxljf,"['tears-of-joy', 'ROFL']"
zkpdfxspsy,"['worried', 'exploding']"
jpegfkukrl,"['drooling', 'nauseated']"
dbjqaazlcz,"['anxious', 'weary']"
omjfulxuqs,"['persevering', 'kissing']"
uencbmmqtl,"['anguished', 'smirking-cat']"
ekzdzezjpb,"['weary', 'partying']"
myrmaitmpp,"['hearts-eyes', 'med-mask']"
djukujrlzu,"['shushing', 'med-mask']"
whuilvzkit,"['frowning', 'astonished']"
jmpywbscit,"['jack-o-lantern', 'smiling-three-hearts']"
quvzperfxx,"['smirking-cat', 'grinning-cat']"
gobxeiivbv,"['winking', 'sleepy']"
xklbnghavx,"['stars-eyes', 'crying', 'hat']"
jtlajkwrxt,"['anguished', 'crying']"
errepstolr,"['slightly-frowning', 'weary']"
pbmdcaevsn,"['flushed', 'unamused']"
tfnqvvdomq,"['skull', 'winking-tongue']"
aaqkuyiqgz,"['monocle', 'winking']"
zobusatkqi,"['new-moon', 'woozy']"
hbdkfaypdd,"['monocle', 'alien']"
fhrtbcgeuw,"['shushing', 'lying', 'umbrella']"
szkzhfmley,"['monocle', 'grinning-cat']"
rsuwlwsgjq,"['hot', 'kissing-cat']"
vuirbrvfwp,"['beaming-closed-eyes', 'confounded', 'flag-indonesia']"
gptlzpinbe,"['in-tears', 'slight-smile']"
ltcigpvqpc,"['crying', 'mouthless']"
tmdstepekw,"['demon-angry', 'anxious']"
wegghbnhzp,"['nauseated', 'baby']"
sykhjsxxzp,"['anxious', 'neutral']"
ruhzvxrnvj,"['slightly-frowning', 'cowboy', 'flag-japan']"
kdlkygbgkl,"['pleading', 'kissing']"
qjgyexfpna,"['thermometer', 'angry']"
uynwcpbvsd,"['partying', 'hot']"
bkkfonjuws,"['money-lover', 'sleepy', 'glasses']"
